Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA CORRIENTE OXIGENADA,9372,A,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota  d.c., Colombia","(4.6844799, -74.0580145)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,BIODIESEL EXTRA,9152,A,AVENIDA CARRERA 45 No. 95-71,"AVENIDA CARRERA 45 No. 95-71, Bogota  d.c., Colombia","(4.6844799, -74.0580145)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,GASOLINA CORRIENTE OXIGENADA,9370,A,TRANSVERSAL 14 No. 45-25 SUR,"TRANSVERSAL 14 No. 45-25 SUR, Bogota  d.c., Colombia","(4.5991343, -74.1971613)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,BIODIESEL EXTRA,9290,A,TRANSVERSAL 14 No. 45-25 SUR,"TRANSVERSAL 14 No. 45-25 SUR, Bogota  d.c., Colombia","(4.5991343, -74.1971613)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA CORRIENTE OXIGENADA,9370,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA CORRIENTE OXIGENADA,9370,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,17530,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,9260,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,9260,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,17130,A,CALLE 22C No. 68D-20,"CALLE 22C No. 68D-20, Bogota  d.c., Colombia","(4.6516422, -74.1129282)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,BIODIESEL EXTRA,9290,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.601276, -74.090407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA EXTRA OXIGENADA,17130,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.601276, -74.090407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA CORRIENTE OXIGENADA,9530,A,AVENIDA CALLE 6 No. 19 - 11,"AVENIDA CALLE 6 No. 19 - 11, Bogota  d.c., Colombia","(4.601276, -74.090407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA EXTRA OXIGENADA,17130,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA CORRIENTE OXIGENADA,9330,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA CORRIENTE OXIGENADA,9290,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,BIODIESEL EXTRA,10710,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,BIODIESEL EXTRA,10690,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA EXTRA OXIGENADA,17530,A,CALLE 145 No. 21-93,"CALLE 145 No. 21-93, Bogota  d.c., Colombia","(4.7267073, -74.0499957)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,BIODIESEL EXTRA,9150,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.7461208, -74.0466051)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA CORRIENTE OXIGENADA,9320,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.7461208, -74.0466051)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA EXTRA OXIGENADA,16900,A,AVENIDA CARRERA 45 No. 164-74,"AVENIDA CARRERA 45 No. 164-74, Bogota  d.c., Colombia","(4.7461208, -74.0466051)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,BIODIESEL EXTRA,9152,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.7715315, -74.0406628)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA CORRIENTE OXIGENADA,9372,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.7715315, -74.0406628)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA EXTRA OXIGENADA,16699,A,AUTOPISTA NORTE No. 192-18-30,"AUTOPISTA NORTE No. 192-18-30, Bogota  d.c., Colombia","(4.7715315, -74.0406628)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,9340,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,9340,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,16810,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,17210,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9530,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9530,A,AVENIDA CARRERA 50 No. 19-21,"AVENIDA CARRERA 50 No. 19-21, Bogota  d.c., Colombia","(4.6040316, -74.1206687)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,BIODIESEL EXTRA,8940,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.6444368, -74.1109538)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA EXTRA OXIGENADA,16800,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.6444368, -74.1109538)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA CORRIENTE OXIGENADA,9490,A,AVENIDA CARRERA 68 No. 20-55 SUR,"AVENIDA CARRERA 68 No. 20-55 SUR, Bogota  d.c., Colombia","(4.6444368, -74.1109538)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA EXTRA OXIGENADA,17130,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.6313603, -74.1108398)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA CORRIENTE OXIGENADA,9330,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.6313603, -74.1108398)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,BIODIESEL EXTRA,9190,A,AVENIDA CALLE 13 No. 57-24,"AVENIDA CALLE 13 No. 57-24, Bogota  d.c., Colombia","(4.6313603, -74.1108398)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,BIODIESEL EXTRA,9099,A,Calle 63 Sur No.80-22,"Calle 63 Sur No.80-22, Bogota  d.c., Colombia","(4.6075026, -74.1835567)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,GASOLINA CORRIENTE OXIGENADA,9279,A,Calle 63 Sur No.80-22,"Calle 63 Sur No.80-22, Bogota  d.c., Colombia","(4.6075026, -74.1835567)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA EXTRA OXIGENADA,9600,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.623951, -74.0758777)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA CORRIENTE OXIGENADA,9272,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.623951, -74.0758777)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,BIODIESEL EXTRA,9000,A,AVENIDA CALLE 34 No. 24 - 05,"AVENIDA CALLE 34 No. 24 - 05, Bogota  d.c., Colombia","(4.623951, -74.0758777)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,BIODIESEL EXTRA,8890,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.7165804, -74.0528436)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA CORRIENTE OXIGENADA,9190,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.7165804, -74.0528436)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA EXTRA OXIGENADA,17150,A,CALLE 130 No. 45-34,"CALLE 130 No. 45-34, Bogota  d.c., Colombia","(4.7165804, -74.0528436)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,BIODIESEL EXTRA,9147,A,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota  d.c., Colombia","(4.6320249, -74.1854867)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,GASOLINA CORRIENTE OXIGENADA,9475,A,AVENIDA CALLE 54 SUR No 89A-55,"AVENIDA CALLE 54 SUR No 89A-55, Bogota  d.c., Colombia","(4.6320249, -74.1854867)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA CORRIENTE OXIGENADA,9477,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,BIODIESEL EXTRA,9247,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA EXTRA OXIGENADA,16370,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA EXTRA OXIGENADA,16570,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,GASOLINA CORRIENTE OXIGENADA,9477,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN JOSE DE QUITO,TERPEL,CARRERA 30 No. 71 - 26,BIODIESEL EXTRA,9247,A,CARRERA 30 No. 71 - 26,"CARRERA 30 No. 71 - 26, Bogota  d.c., Colombia","(4.6660311, -74.0751407)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,GASOLINA EXTRA OXIGENADA,16230,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.6074085, -74.0744798)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,GASOLINA CORRIENTE OXIGENADA,9284,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.6074085, -74.0744798)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY,MOBIL,AVENIDA 19 No. 127C-50,BIODIESEL EXTRA,9340,A,AVENIDA 19 No. 127C-50,"AVENIDA 19 No. 127C-50, Bogota  d.c., Colombia","(4.6074085, -74.0744798)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO SAN RAFAEL,BIOMAX,TRANSVERSAL 46 No.5C-23,BIODIESEL EXTRA,9235,A,TRANSVERSAL 46 No.5C-23,"TRANSVERSAL 46 No.5C-23, Bogota  d.c., Colombia","(4.6219591, -74.1102203)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO SAN RAFAEL,BIOMAX,TRANSVERSAL 46 No.5C-23,GASOLINA CORRIENTE OXIGENADA,9479,A,TRANSVERSAL 46 No.5C-23,"TRANSVERSAL 46 No.5C-23, Bogota  d.c., Colombia","(4.6219591, -74.1102203)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMPAÑIA MULTINACIONAL DE TRANSPORTE MASIVO SAS CMTM SAS O CONNEXION MOVIL,TERPEL,AVENIDA CALLE 57R SUR No. 72F-50,BIODIESEL EXTRA,7924,A,AVENIDA CALLE 57R SUR No. 72F-50,"AVENIDA CALLE 57R SUR No. 72F-50, Bogota  d.c., Colombia","(4.5964216, -74.1538619)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CORDOBA 137 A,MOBIL,AVENIDA CALLE 138 No. 53A-01,GASOLINA CORRIENTE OXIGENADA,9450,A,AVENIDA CALLE 138 No. 53A-01,"AVENIDA CALLE 138 No. 53A-01, Bogota  d.c., Colombia","(4.7252188, -74.0572072)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CORDOBA 137 A,MOBIL,AVENIDA CALLE 138 No. 53A-01,BIODIESEL EXTRA,8799,A,AVENIDA CALLE 138 No. 53A-01,"AVENIDA CALLE 138 No. 53A-01, Bogota  d.c., Colombia","(4.7252188, -74.0572072)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA EXTRA OXIGENADA,16490,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.6394234, -74.1164642)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,GASOLINA CORRIENTE OXIGENADA,8759,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.6394234, -74.1164642)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PETROBRAS LA PALMA,PETROBRAS,CARRERA 68 No. 13-87,BIODIESEL EXTRA,8689,A,CARRERA 68 No. 13-87,"CARRERA 68 No. 13-87, Bogota  d.c., Colombia","(4.6394234, -74.1164642)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,GASOLINA EXTRA OXIGENADA,16950,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.6315316, -74.1152498)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,GASOLINA CORRIENTE OXIGENADA,9370,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.6315316, -74.1152498)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO ARBOSERVICE,TEXACO,CALLE 13 No. 65-18,BIODIESEL EXTRA,9150,A,CALLE 13 No. 65-18,"CALLE 13 No. 65-18, Bogota  d.c., Colombia","(4.6315316, -74.1152498)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA EXTRA OXIGENADA,15990,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.6702982, -74.070763)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA EXTRA OXIGENADA,16490,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.6702982, -74.070763)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA CORRIENTE OXIGENADA,9280,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.6702982, -74.070763)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO NQS,TEXACO,Avenida 30 No 75-56,GASOLINA CORRIENTE OXIGENADA,9280,A,Avenida 30 No 75-56,"Avenida 30 No 75-56, Bogota  d.c., Colombia","(4.6702982, -74.070763)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA CORRIENTE OXIGENADA,9237,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.7479504, -74.0466484)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,BIODIESEL EXTRA,10299,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.7479504, -74.0466484)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ORION,MOBIL,AUTOPISTA NORTE No. 166-73,GASOLINA EXTRA OXIGENADA,16449,A,AUTOPISTA NORTE No. 166-73,"AUTOPISTA NORTE No. 166-73, Bogota  d.c., Colombia","(4.7479504, -74.0466484)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,BIODIESEL EXTRA,9150,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.80076, -74.038887)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA EXTRA OXIGENADA,16250,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.80076, -74.038887)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,TEXACO,AUTOPISTA NORTE No 222-79,GASOLINA CORRIENTE OXIGENADA,9370,A,AUTOPISTA NORTE No 222-79,"AUTOPISTA NORTE No 222-79, Bogota  d.c., Colombia","(4.80076, -74.038887)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA 17,MOBIL,CARRERA 27 N° 16 - 51 SUR,GASOLINA CORRIENTE OXIGENADA,9100,A,CARRERA 27 N° 16 - 51 SUR,"CARRERA 27 N° 16 - 51 SUR, Bogota  d.c., Colombia","(4.5993825, -74.0995481)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA 17,MOBIL,CARRERA 27 N° 16 - 51 SUR,BIODIESEL EXTRA,8999,A,CARRERA 27 N° 16 - 51 SUR,"CARRERA 27 N° 16 - 51 SUR, Bogota  d.c., Colombia","(4.5993825, -74.0995481)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO 40,TEXACO,AVENIDA CALLE 26 SUR No.52-57,BIODIESEL EXTRA,9244,A,AVENIDA CALLE 26 SUR No.52-57,"AVENIDA CALLE 26 SUR No.52-57, Bogota  d.c., Colombia","(4.6060274, -74.1261708)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO 40,TEXACO,AVENIDA CALLE 26 SUR No.52-57,GASOLINA CORRIENTE OXIGENADA,9430,A,AVENIDA CALLE 26 SUR No.52-57,"AVENIDA CALLE 26 SUR No.52-57, Bogota  d.c., Colombia","(4.6060274, -74.1261708)"
